time,x,y,vx,vy,phi,psi,wx,wz,omega_lf,wrf,wlr,wrr,spl_tor,current_gear,engine_omega,engine_torque,tc_inp_tor,tc_out_tor,tc_out_omg,tc_sr,
+2.45000000e+00,+7.57921959e-01,+0.00000000e+00,+1.10812793e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.31711996e+01,+1.31711996e+01,+1.31699477e+01,+1.31699477e+01,+0.00000000e+00,+1,+7.89812858e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.46000000e+00,+7.69035828e-01,+0.00000000e+00,+1.11404541e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.32410598e+01,+1.32410598e+01,+1.32399226e+01,+1.32399226e+01,+0.00000000e+00,+1,+7.94011641e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.47000000e+00,+7.80208585e-01,+0.00000000e+00,+1.11991090e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.33103014e+01,+1.33103014e+01,+1.33092789e+01,+1.33092789e+01,+0.00000000e+00,+1,+7.98173276e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.48000000e+00,+7.91439713e-01,+0.00000000e+00,+1.12572485e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.33789301e+01,+1.33789301e+01,+1.33780220e+01,+1.33780220e+01,+0.00000000e+00,+1,+8.02298095e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.49000000e+00,+8.02728699e-01,+0.00000000e+00,+1.13148772e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.34469514e+01,+1.34469514e+01,+1.34461575e+01,+1.34461575e+01,+0.00000000e+00,+1,+8.06386428e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.50000000e+00,+8.14075036e-01,+0.00000000e+00,+1.13719996e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.35143706e+01,+1.35143706e+01,+1.35136908e+01,+1.35136908e+01,+0.00000000e+00,+1,+8.10438602e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.51000000e+00,+8.25478218e-01,+0.00000000e+00,+1.14286202e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.35811932e+01,+1.35811932e+01,+1.35806273e+01,+1.35806273e+01,+0.00000000e+00,+1,+8.14454940e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.52000000e+00,+8.36937746e-01,+0.00000000e+00,+1.14847434e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.36474245e+01,+1.36474245e+01,+1.36469723e+01,+1.36469723e+01,+0.00000000e+00,+1,+8.18435764e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.53000000e+00,+8.48453127e-01,+0.00000000e+00,+1.15403735e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.37130699e+01,+1.37130699e+01,+1.37127312e+01,+1.37127312e+01,+0.00000000e+00,+1,+8.22381392e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.54000000e+00,+8.60023868e-01,+0.00000000e+00,+1.15955150e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.37781345e+01,+1.37781345e+01,+1.37779090e+01,+1.37779090e+01,+0.00000000e+00,+1,+8.26292137e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.55000000e+00,+8.71649485e-01,+0.00000000e+00,+1.16501722e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.38426237e+01,+1.38426237e+01,+1.38425111e+01,+1.38425111e+01,+0.00000000e+00,+1,+8.30168314e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.56000000e+00,+8.83329494e-01,+0.00000000e+00,+1.17043494e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.39065424e+01,+1.39065424e+01,+1.39065425e+01,+1.39065425e+01,+0.00000000e+00,+1,+8.34010230e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.57000000e+00,+8.95063418e-01,+0.00000000e+00,+1.17580507e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.39698960e+01,+1.39698960e+01,+1.39700085e+01,+1.39700085e+01,+0.00000000e+00,+1,+8.37818192e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.58000000e+00,+9.06850784e-01,+0.00000000e+00,+1.18112804e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.40326893e+01,+1.40326893e+01,+1.40329139e+01,+1.40329139e+01,+0.00000000e+00,+1,+8.41592505e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.59000000e+00,+9.18691122e-01,+0.00000000e+00,+1.18640427e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.40949275e+01,+1.40949275e+01,+1.40952638e+01,+1.40952638e+01,+0.00000000e+00,+1,+8.45333468e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.60000000e+00,+9.30583967e-01,+0.00000000e+00,+1.19163416e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.41566155e+01,+1.41566155e+01,+1.41570633e+01,+1.41570633e+01,+0.00000000e+00,+1,+8.49041379e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.61000000e+00,+9.42528858e-01,+0.00000000e+00,+1.19681813e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.42177583e+01,+1.42177583e+01,+1.42183171e+01,+1.42183171e+01,+0.00000000e+00,+1,+8.52716535e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.62000000e+00,+9.54525338e-01,+0.00000000e+00,+1.20195659e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.42783606e+01,+1.42783606e+01,+1.42790301e+01,+1.42790301e+01,+0.00000000e+00,+1,+8.56359228e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.63000000e+00,+9.66572954e-01,+0.00000000e+00,+1.20704993e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.43384274e+01,+1.43384274e+01,+1.43392073e+01,+1.43392073e+01,+0.00000000e+00,+1,+8.59969747e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.64000000e+00,+9.78671258e-01,+0.00000000e+00,+1.21209855e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.43979634e+01,+1.43979634e+01,+1.43988533e+01,+1.43988533e+01,+0.00000000e+00,+1,+8.63548380e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.65000000e+00,+9.90819803e-01,+0.00000000e+00,+1.21710284e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.44569734e+01,+1.44569734e+01,+1.44579729e+01,+1.44579729e+01,+0.00000000e+00,+1,+8.67095413e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.66000000e+00,+1.00301815e+00,+0.00000000e+00,+1.22206321e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.45154621e+01,+1.45154621e+01,+1.45165708e+01,+1.45165708e+01,+0.00000000e+00,+1,+8.70611126e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.67000000e+00,+1.01526586e+00,+0.00000000e+00,+1.22698003e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.45734341e+01,+1.45734341e+01,+1.45746516e+01,+1.45746516e+01,+0.00000000e+00,+1,+8.74095799e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.68000000e+00,+1.02756250e+00,+0.00000000e+00,+1.23185370e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.46308940e+01,+1.46308940e+01,+1.46322200e+01,+1.46322200e+01,+0.00000000e+00,+1,+8.77549710e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.69000000e+00,+1.03990764e+00,+0.00000000e+00,+1.23668458e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.46878465e+01,+1.46878465e+01,+1.46892804e+01,+1.46892804e+01,+0.00000000e+00,+1,+8.80973133e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.70000000e+00,+1.05230086e+00,+0.00000000e+00,+1.24147306e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.47442961e+01,+1.47442961e+01,+1.47458376e+01,+1.47458376e+01,+0.00000000e+00,+1,+8.84366340e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.71000000e+00,+1.06474173e+00,+0.00000000e+00,+1.24621951e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.48002472e+01,+1.48002472e+01,+1.48018958e+01,+1.48018958e+01,+0.00000000e+00,+1,+8.87729600e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.72000000e+00,+1.07722984e+00,+0.00000000e+00,+1.25092431e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.48557043e+01,+1.48557043e+01,+1.48574596e+01,+1.48574596e+01,+0.00000000e+00,+1,+8.91063181e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.73000000e+00,+1.08976476e+00,+0.00000000e+00,+1.25558782e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.49106719e+01,+1.49106719e+01,+1.49125333e+01,+1.49125333e+01,+0.00000000e+00,+1,+8.94367347e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.74000000e+00,+1.10234610e+00,+0.00000000e+00,+1.26021040e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.49651542e+01,+1.49651542e+01,+1.49671214e+01,+1.49671214e+01,+0.00000000e+00,+1,+8.97642360e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.75000000e+00,+1.11497344e+00,+0.00000000e+00,+1.26479241e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.50191556e+01,+1.50191556e+01,+1.50212281e+01,+1.50212281e+01,+0.00000000e+00,+1,+9.00888479e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.76000000e+00,+1.12764637e+00,+0.00000000e+00,+1.26933422e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.50726805e+01,+1.50726805e+01,+1.50748578e+01,+1.50748578e+01,+0.00000000e+00,+1,+9.04105964e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.77000000e+00,+1.14036451e+00,+0.00000000e+00,+1.27383618e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.51257330e+01,+1.51257330e+01,+1.51280146e+01,+1.51280146e+01,+0.00000000e+00,+1,+9.07295068e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.78000000e+00,+1.15312745e+00,+0.00000000e+00,+1.27829863e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.51783173e+01,+1.51783173e+01,+1.51807028e+01,+1.51807028e+01,+0.00000000e+00,+1,+9.10456044e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.79000000e+00,+1.16593479e+00,+0.00000000e+00,+1.28272193e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.52304377e+01,+1.52304377e+01,+1.52329266e+01,+1.52329266e+01,+0.00000000e+00,+1,+9.13589144e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.80000000e+00,+1.17878616e+00,+0.00000000e+00,+1.28710643e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.52820983e+01,+1.52820983e+01,+1.52846900e+01,+1.52846900e+01,+0.00000000e+00,+1,+9.16694614e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.81000000e+00,+1.19168116e+00,+0.00000000e+00,+1.29145245e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.53333032e+01,+1.53333032e+01,+1.53359973e+01,+1.53359973e+01,+0.00000000e+00,+1,+9.19772701e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.82000000e+00,+1.20461941e+00,+0.00000000e+00,+1.29576035e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.53840564e+01,+1.53840564e+01,+1.53868523e+01,+1.53868523e+01,+0.00000000e+00,+1,+9.22823650e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.83000000e+00,+1.21760053e+00,+0.00000000e+00,+1.30003046e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.54343619e+01,+1.54343619e+01,+1.54372593e+01,+1.54372593e+01,+0.00000000e+00,+1,+9.25847701e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.84000000e+00,+1.23062414e+00,+0.00000000e+00,+1.30426311e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.54842238e+01,+1.54842238e+01,+1.54872220e+01,+1.54872220e+01,+0.00000000e+00,+1,+9.28845093e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.85000000e+00,+1.24368988e+00,+0.00000000e+00,+1.30845863e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.55336460e+01,+1.55336460e+01,+1.55367445e+01,+1.55367445e+01,+0.00000000e+00,+1,+9.31816064e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.86000000e+00,+1.25679737e+00,+0.00000000e+00,+1.31261735e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.55826325e+01,+1.55826325e+01,+1.55858308e+01,+1.55858308e+01,+0.00000000e+00,+1,+9.34760849e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.87000000e+00,+1.26994625e+00,+0.00000000e+00,+1.31673960e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.56311870e+01,+1.56311870e+01,+1.56344846e+01,+1.56344846e+01,+0.00000000e+00,+1,+9.37679681e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.88000000e+00,+1.28313615e+00,+0.00000000e+00,+1.32082568e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.56793134e+01,+1.56793134e+01,+1.56827098e+01,+1.56827098e+01,+0.00000000e+00,+1,+9.40572791e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.89000000e+00,+1.29636671e+00,+0.00000000e+00,+1.32487651e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.57272649e+01,+1.57272649e+01,+1.57307529e+01,+1.57307529e+01,+0.00000000e+00,+1,+9.43449903e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.90000000e+00,+1.30963767e+00,+0.00000000e+00,+1.32891024e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.57750897e+01,+1.57750897e+01,+1.57785928e+01,+1.57785928e+01,+0.00000000e+00,+1,+9.46324607e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.91000000e+00,+1.32294890e+00,+0.00000000e+00,+1.33293175e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.58227009e+01,+1.58227009e+01,+1.58262517e+01,+1.58262517e+01,+0.00000000e+00,+1,+9.49183237e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.92000000e+00,+1.33630028e+00,+0.00000000e+00,+1.33694089e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.58701553e+01,+1.58701553e+01,+1.58737481e+01,+1.58737481e+01,+0.00000000e+00,+1,+9.52032627e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.93000000e+00,+1.34969168e+00,+0.00000000e+00,+1.34093763e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.59174649e+01,+1.59174649e+01,+1.59210992e+01,+1.59210992e+01,+0.00000000e+00,+1,+9.54873342e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.94000000e+00,+1.36312298e+00,+0.00000000e+00,+1.34492202e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.59646273e+01,+1.59646273e+01,+1.59683035e+01,+1.59683035e+01,+0.00000000e+00,+1,+9.57705219e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.95000000e+00,+1.37659406e+00,+0.00000000e+00,+1.34889409e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.60116431e+01,+1.60116431e+01,+1.60153612e+01,+1.60153612e+01,+0.00000000e+00,+1,+9.60528301e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.96000000e+00,+1.39010478e+00,+0.00000000e+00,+1.35285388e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.60585128e+01,+1.60585128e+01,+1.60622728e+01,+1.60622728e+01,+0.00000000e+00,+1,+9.63342618e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.97000000e+00,+1.40365505e+00,+0.00000000e+00,+1.35680144e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.61052370e+01,+1.61052370e+01,+1.61090389e+01,+1.61090389e+01,+0.00000000e+00,+1,+9.66148197e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.98000000e+00,+1.41724471e+00,+0.00000000e+00,+1.36073679e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.61518160e+01,+1.61518160e+01,+1.61556598e+01,+1.61556598e+01,+0.00000000e+00,+1,+9.68945064e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+2.99000000e+00,+1.43087367e+00,+0.00000000e+00,+1.36465999e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.61982503e+01,+1.61982503e+01,+1.62021360e+01,+1.62021360e+01,+0.00000000e+00,+1,+9.71733247e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+3.00000000e+00,+1.44454179e+00,+0.00000000e+00,+1.36857105e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.62445403e+01,+1.62445403e+01,+1.62484681e+01,+1.62484681e+01,+0.00000000e+00,+1,+9.74512774e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+3.01000000e+00,+1.45824896e+00,+0.00000000e+00,+1.37247004e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.62906866e+01,+1.62906866e+01,+1.62946563e+01,+1.62946563e+01,+0.00000000e+00,+1,+9.77283671e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+3.02000000e+00,+1.47199504e+00,+0.00000000e+00,+1.37635697e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.63366895e+01,+1.63366895e+01,+1.63407013e+01,+1.63407013e+01,+0.00000000e+00,+1,+9.80045966e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+3.03000000e+00,+1.48577994e+00,+0.00000000e+00,+1.38023189e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.63825496e+01,+1.63825496e+01,+1.63866033e+01,+1.63866033e+01,+0.00000000e+00,+1,+9.82799685e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+3.04000000e+00,+1.49960351e+00,+0.00000000e+00,+1.38409483e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.64282672e+01,+1.64282672e+01,+1.64323629e+01,+1.64323629e+01,+0.00000000e+00,+1,+9.85544855e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+3.05000000e+00,+1.51346565e+00,+0.00000000e+00,+1.38794584e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.64738428e+01,+1.64738428e+01,+1.64779806e+01,+1.64779806e+01,+0.00000000e+00,+1,+9.88281504e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+3.06000000e+00,+1.52736623e+00,+0.00000000e+00,+1.39178495e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.65192768e+01,+1.65192768e+01,+1.65234567e+01,+1.65234567e+01,+0.00000000e+00,+1,+9.91009657e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+3.07000000e+00,+1.54130514e+00,+0.00000000e+00,+1.39561219e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.65645698e+01,+1.65645698e+01,+1.65687917e+01,+1.65687917e+01,+0.00000000e+00,+1,+9.93729341e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+3.08000000e+00,+1.55528226e+00,+0.00000000e+00,+1.39942761e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.66097220e+01,+1.66097220e+01,+1.66139861e+01,+1.66139861e+01,+0.00000000e+00,+1,+9.96440583e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+3.09000000e+00,+1.56929746e+00,+0.00000000e+00,+1.40323123e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.66547341e+01,+1.66547341e+01,+1.66590403e+01,+1.66590403e+01,+0.00000000e+00,+1,+9.99143409e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+3.10000000e+00,+1.58335064e+00,+0.00000000e+00,+1.40702311e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.66996064e+01,+1.66996064e+01,+1.67039546e+01,+1.67039546e+01,+0.00000000e+00,+1,+1.00183785e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+3.11000000e+00,+1.59744167e+00,+0.00000000e+00,+1.41080326e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.67443393e+01,+1.67443393e+01,+1.67487297e+01,+1.67487297e+01,+0.00000000e+00,+1,+1.00452392e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+3.12000000e+00,+1.61157044e+00,+0.00000000e+00,+1.41457174e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.67889333e+01,+1.67889333e+01,+1.67933658e+01,+1.67933658e+01,+0.00000000e+00,+1,+1.00720166e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
